C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_39000.xdf,13.06.25,10:35:30,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,0.0027516,-0.0010036,175.0000000,-0.0356258,0.0062321,175.0000000,0.0485832,0.1123831,175.0000000,-0.0332712,-0.0868368
,187.5000000,-0.0021458,-0.0002061,187.5000000,0.0211723,-0.0036969,187.5000000,-0.0309919,-0.0672090,187.5000000,0.0212179,0.0522370
,200.0000000,-0.0001758,0.0019612,200.0000000,-0.0009086,-0.0006122,200.0000000,0.0021800,0.0022526,200.0000000,-0.0016137,-0.0018411
,212.5000000,-0.0000768,-0.0019169,212.5000000,-0.0002711,0.0013345,212.5000000,0.0001500,0.0007926,212.5000000,-0.0005121,-0.0005151
,225.0000000,0.0011466,0.0012825,225.0000000,-0.0009930,-0.0009940,225.0000000,0.0001821,-0.0001248,225.0000000,-0.0004051,0.0002504
,237.5000000,0.0003963,0.0001607,237.5000000,-0.0000637,0.0014141,237.5000000,-0.0003300,0.0000007,237.5000000,-0.0010352,0.0009205
,250.0000000,-0.0022826,-0.0033895,250.0000000,-0.0063387,0.0014949,250.0000000,-0.0012123,-0.0057987,250.0000000,-0.0103965,0.0070992
,262.5000000,-0.0003818,0.0040119,262.5000000,0.0263019,-0.0095946,262.5000000,0.0058416,0.0242967,262.5000000,0.0436600,-0.0338420
,275.0000000,0.0018664,0.0004427,275.0000000,-0.0245040,0.0086368,275.0000000,-0.0050260,-0.0224309,275.0000000,-0.0403995,0.0311262
,287.5000000,-0.0003344,-0.0066391,287.5000000,0.0046279,-0.0002849,287.5000000,0.0005046,0.0042508,287.5000000,0.0071243,-0.0045401
,300.0000000,0.0021636,0.0066354,300.0000000,-0.0000326,-0.0008962,300.0000000,-0.0002721,0.0004341,300.0000000,0.0013500,-0.0013271
,312.5000000,-0.0034658,0.0034007,312.5000000,0.0004159,-0.0011125,312.5000000,0.0002445,-0.0007701,312.5000000,-0.0007146,0.0002986
,325.0000000,0.0021671,-0.0081104,325.0000000,0.0004578,0.0009476,325.0000000,0.0008619,0.0010288,325.0000000,0.0014018,-0.0010139
,337.5000000,0.0021815,0.0085586,337.5000000,-0.0021032,-0.0001186,337.5000000,-0.0035782,0.0000986,337.5000000,0.0000393,0.0000800
,350.0000000,-0.0085786,-0.0177810,350.0000000,0.0054767,-0.0001726,350.0000000,0.0077372,-0.0005432,350.0000000,-0.0009731,0.0006371
,362.5000000,0.0067631,0.0147578,362.5000000,-0.0038698,0.0003435,362.5000000,-0.0050359,0.0010652,362.5000000,0.0008108,-0.0008788
,375.0000000,-0.0007559,0.0001997,375.0000000,0.0000421,0.0000949,375.0000000,-0.0001146,-0.0009825,375.0000000,-0.0003984,0.0003957
,387.5000000,0.0005721,-0.0038190,387.5000000,0.0007237,-0.0007861,387.5000000,0.0008287,0.0003708,387.5000000,0.0002615,-0.0001301
,400.0000000,0.0019852,-0.0053272,400.0000000,-0.0006038,0.0003521,400.0000000,-0.0002556,-0.0005848,400.0000000,-0.0004870,0.0007312
,412.5000000,-0.0058049,0.0122870,412.5000000,0.0005681,0.0003789,412.5000000,-0.0001284,0.0023200,412.5000000,0.0015505,-0.0018377
,425.0000000,0.0038946,-0.0063933,425.0000000,-0.0001685,-0.0007859,425.0000000,0.0006221,-0.0023147,425.0000000,-0.0011449,0.0010489
,437.5000000,-0.0037022,0.0019287,437.5000000,-0.0008695,0.0015221,437.5000000,-0.0015700,-0.0005137,437.5000000,-0.0008774,0.0008408
,450.0000000,0.0054978,-0.0049103,450.0000000,0.0010558,-0.0018240,450.0000000,0.0021475,0.0001428,450.0000000,0.0009521,-0.0003688
,462.5000000,-0.0063936,0.0043789,462.5000000,0.0000996,0.0008539,462.5000000,-0.0010761,0.0028877,462.5000000,0.0010565,-0.0010859
,475.0000000,0.0044631,-0.0007682,475.0000000,-0.0011055,0.0000180,475.0000000,-0.0009866,-0.0023516,475.0000000,-0.0015085,0.0004551
,487.5000000,-0.0018912,-0.0000758,487.5000000,0.0016022,-0.0008585,487.5000000,0.0024597,0.0002023,487.5000000,0.0003523,0.0008753
,500.0000000,0.0020158,0.0001779,500.0000000,-0.0007764,0.0012474,500.0000000,-0.0013949,-0.0007379,500.0000000,-0.0000183,-0.0002211
,512.5000000,-0.0029345,0.0015022,512.5000000,-0.0014573,-0.0010285,512.5000000,-0.0025063,0.0001435,512.5000000,-0.0006297,-0.0008790
,525.0000000,0.0064002,-0.0047952,525.0000000,0.0057173,0.0032447,525.0000000,0.0078348,0.0170644,525.0000000,0.0099777,-0.0051941
,537.5000000,-0.0042183,0.0021236,537.5000000,-0.0035533,-0.0046658,537.5000000,-0.0049936,-0.0246089,537.5000000,-0.0146433,0.0088266
,550.0000000,0.0029616,0.0074164,550.0000000,-0.0039480,0.0017062,550.0000000,-0.0031211,0.0047100,550.0000000,0.0032063,-0.0022878
,562.5000000,-0.0078407,-0.0138863,562.5000000,0.0032628,0.0007395,562.5000000,0.0027115,0.0036992,562.5000000,0.0024242,-0.0011994
,575.0000000,0.0039698,0.0075962,575.0000000,-0.0004762,-0.0006498,575.0000000,-0.0011290,0.0000750,575.0000000,-0.0000391,0.0006850
,587.5000000,-0.0009262,0.0007456,587.5000000,0.0008112,0.0002909,587.5000000,0.0005964,-0.0000643,587.5000000,0.0001166,-0.0003301
,600.0000000,0.0022163,-0.0039111,600.0000000,-0.0012229,-0.0004976,600.0000000,0.0011474,0.0003852,600.0000000,-0.0006622,-0.0005269
,612.5000000,-0.0032946,0.0065637,612.5000000,0.0016630,0.0016761,612.5000000,-0.0015212,-0.0020715,612.5000000,0.0012451,0.0020849
,625.0000000,0.0034021,-0.0037219,625.0000000,-0.0010856,-0.0024310,625.0000000,0.0013490,0.0031122,625.0000000,-0.0012719,-0.0025607
,637.5000000,0.0049503,-0.0005379,637.5000000,-0.0139906,0.0224402,637.5000000,-0.0177730,0.0539994,637.5000000,-0.0191885,0.0000524
,650.0000000,-0.0110519,-0.0000237,650.0000000,0.0281350,-0.0417110,650.0000000,0.0339441,-0.1106521,650.0000000,0.0387054,0.0020627
,662.5000000,0.0066521,0.0046182,662.5000000,-0.0136067,0.0203984,662.5000000,-0.0155113,0.0543072,662.5000000,-0.0184337,-0.0013522
,675.0000000,-0.0016665,-0.0076307,675.0000000,-0.0006748,-0.0003226,675.0000000,-0.0023244,0.0006747,675.0000000,-0.0009664,0.0003720
,687.5000000,0.0014373,0.0035297,687.5000000,0.0010487,0.0002920,687.5000000,0.0026875,-0.0002075,687.5000000,0.0013403,-0.0002386
,700.0000000,-0.0069674,-0.0034481,700.0000000,-0.0006192,0.0005392,700.0000000,-0.0010534,0.0027595,700.0000000,-0.0016203,-0.0008569
,712.5000000,0.0094398,0.0082576,712.5000000,-0.0008115,-0.0009787,712.5000000,-0.0014609,-0.0038233,712.5000000,0.0008888,0.0010721
,725.0000000,-0.0066592,-0.0103984,725.0000000,0.0035087,-0.0007672,725.0000000,0.0069236,0.0018364,725.0000000,-0.0010990,-0.0023309
,737.5000000,0.0074411,0.0103100,737.5000000,-0.0041307,0.0030731,737.5000000,-0.0102600,0.0007717,737.5000000,0.0011030,0.0039659
,750.0000000,-0.0007066,-0.0083437,750.0000000,0.0013781,-0.0034640,750.0000000,0.0048884,-0.0026728,750.0000000,-0.0003636,-0.0021393
,762.5000000,-0.0106753,0.0079477,762.5000000,-0.0001782,0.0032195,762.5000000,-0.0011360,0.0035531,762.5000000,0.0009367,0.0005505
,775.0000000,0.0080619,-0.0055226,775.0000000,0.0016571,-0.0024849,775.0000000,0.0027863,-0.0030860,775.0000000,-0.0016782,-0.0015402
,787.5000000,-0.0024196,0.0076667,787.5000000,0.0031937,0.0013871,787.5000000,0.0047294,0.0034257,787.5000000,-0.0000289,-0.0030854
,800.0000000,0.0016793,-0.0099150,800.0000000,-0.0129394,-0.0001980,800.0000000,-0.0212470,-0.0048668,800.0000000,0.0044010,0.0131757
,812.5000000,-0.0014222,0.0020401,812.5000000,0.0089229,-0.0012867,812.5000000,0.0174242,0.0022136,812.5000000,-0.0050753,-0.0105017
,825.0000000,0.0040956,0.0009938,825.0000000,-0.0028470,-0.0011038,825.0000000,-0.0045921,-0.0006792,825.0000000,0.0004368,0.0003664
,837.5000000,-0.0030990,0.0031041,837.5000000,0.0011827,0.0115761,837.5000000,0.0017002,0.0041212,837.5000000,0.0001527,0.0076339
,850.0000000,-0.0003175,-0.0048927,850.0000000,0.0054074,-0.0156593,850.0000000,0.0026597,-0.0046877,850.0000000,0.0036093,-0.0117646
,862.5000000,0.0011201,-0.0000998,862.5000000,-0.0061668,0.0027840,862.5000000,-0.0042269,0.0000877,862.5000000,-0.0044113,0.0037927
,875.0000000,-0.0017006,0.0023938,875.0000000,0.0040994,0.0043863,875.0000000,0.0024053,0.0034668,875.0000000,0.0040273,0.0015779
,887.5000000,0.0028896,0.0009686,887.5000000,-0.0039315,0.0014408,887.5000000,0.0005089,0.0013416,887.5000000,-0.0032440,0.0002452
,900.0000000,-0.0065816,-0.0000208,900.0000000,0.0030309,-0.0003043,900.0000000,-0.0030293,-0.0162468,900.0000000,-0.0031290,0.0064207
,912.5000000,0.0078626,-0.0009395,912.5000000,-0.0014491,-0.0045339,912.5000000,0.0045068,0.0193356,912.5000000,0.0062337,-0.0116417
,925.0000000,-0.0028081,0.0000813,925.0000000,0.0037598,0.0005219,925.0000000,-0.0045970,0.0062616,925.0000000,0.0066419,-0.0018140
,937.5000000,-0.0015151,-0.0006331,937.5000000,-0.0098426,0.0030759,937.5000000,-0.0003892,-0.0252797,937.5000000,-0.0173013,0.0167198
,950.0000000,-0.0025913,-0.0013303,950.0000000,0.0044267,0.0007622,950.0000000,0.0033259,0.0151542,950.0000000,0.0101824,-0.0153064
,962.5000000,0.0081314,0.0041958,962.5000000,0.0046823,-0.0022814,962.5000000,-0.0004350,-0.0046732,962.5000000,-0.0079311,0.0069066
,975.0000000,-0.0109049,-0.0021529,975.0000000,-0.0033012,-0.0008298,975.0000000,0.0017221,0.0054055,975.0000000,0.0075226,-0.0044689
,987.5000000,0.0116944,0.0029685,987.5000000,-0.0016588,0.0024832,987.5000000,-0.0055275,-0.0129382,987.5000000,-0.0030243,0.0128133
,1000.0000000,0.0006145,-0.0068338,1000.0000000,0.0062806,-0.0007182,1000.0000000,0.0014904,0.0249529,1000.0000000,0.0098692,-0.0167951
,1012.5000000,-0.0094738,0.0018495,1012.5000000,-0.0072499,-0.0040959,1012.5000000,0.0050346,-0.0269528,1012.5000000,-0.0131139,0.0069991
,1025.0000000,0.0032340,0.0021339,1025.0000000,0.0014208,0.0050876,1025.0000000,-0.0077742,0.0135927,1025.0000000,0.0044192,0.0004797
,1037.5000000,-0.0010209,0.0003526,1037.5000000,0.0040320,-0.0003628,1037.5000000,0.0049246,0.0017931,1037.5000000,0.0045807,0.0008800
,1050.0000000,0.0127731,-0.0011635,1050.0000000,-0.0042246,-0.0012677,1050.0000000,-0.0010462,-0.0041464,1050.0000000,-0.0061219,-0.0011502
,1062.5000000,-0.0174293,-0.0004785,1062.5000000,0.0050578,-0.0010282,1062.5000000,0.0022871,-0.0000420,1062.5000000,0.0058198,-0.0008865
,1075.0000000,0.0024737,0.0010962,1075.0000000,-0.0046381,0.0020194,1075.0000000,-0.0033002,0.0008916,1075.0000000,-0.0055575,0.0017679
,1087.5000000,0.0047590,0.0000546,1087.5000000,-0.0000447,-0.0018837,1087.5000000,0.0018204,-0.0012161,1087.5000000,0.0001709,-0.0033798
,1100.0000000,-0.0014718,-0.0027604,1100.0000000,0.0023748,0.0015581,1100.0000000,-0.0016408,0.0015491,1100.0000000,0.0033075,0.0042533
,1112.5000000,-0.0022396,0.0081113,1112.5000000,-0.0016241,-0.0017766,1112.5000000,0.0019134,-0.0015703,1112.5000000,-0.0023036,-0.0040155
,1125.0000000,0.0039095,-0.0089365,1125.0000000,0.0003554,0.0017900,1125.0000000,-0.0006917,0.0015601,1125.0000000,0.0000719,0.0033571
,1137.5000000,0.0000121,0.0032536,1137.5000000,0.0013463,-0.0000567,1137.5000000,-0.0005771,-0.0004218,1137.5000000,0.0033909,0.0002512
,1150.0000000,-0.0028060,0.0020097,1150.0000000,-0.0011125,-0.0024448,1150.0000000,0.0019769,-0.0006750,1150.0000000,-0.0055339,-0.0059366
,1162.5000000,0.0016942,-0.0030586,1162.5000000,-0.0009739,0.0027691,1162.5000000,-0.0035986,0.0012706,1162.5000000,0.0043320,0.0066751
,1175.0000000,0.0021834,0.0015817,1175.0000000,0.0015495,0.0005400,1175.0000000,0.0024215,-0.0005095,1175.0000000,-0.0032643,-0.0023126
,1187.5000000,-0.0018606,0.0005954,1187.5000000,-0.0012136,-0.0028319,1187.5000000,-0.0002562,-0.0020803,1187.5000000,0.0018539,0.0001005
,1200.0000000,-0.0044823,-0.0044666,1200.0000000,0.0012067,0.0020429,1200.0000000,0.0008844,0.0019588,1200.0000000,0.0020352,0.0011352
,1212.5000000,0.0075480,0.0046499,1212.5000000,-0.0013935,-0.0006092,1212.5000000,-0.0022011,0.0004752,1212.5000000,-0.0028416,-0.0024821
,1225.0000000,-0.0040415,-0.0024640,1225.0000000,0.0008407,0.0008875,1225.0000000,0.0009878,-0.0000741,1225.0000000,0.0010843,0.0027132
,1237.5000000,-0.0012097,0.0017390,1237.5000000,0.0019523,-0.0024442,1237.5000000,0.0027215,-0.0016578,1237.5000000,-0.0010014,-0.0030154
,1250.0000000,0.0034191,0.0004435,1250.0000000,-0.0044004,0.0025460,1250.0000000,-0.0050576,0.0013665,1250.0000000,0.0006896,0.0031397
,1262.5000000,-0.0031765,-0.0004936,1262.5000000,0.0023252,-0.0011584,1262.5000000,0.0031932,-0.0004370,1262.5000000,-0.0013169,-0.0029409
,1275.0000000,0.0026622,-0.0031407,1275.0000000,0.0000305,0.0012182,1275.0000000,-0.0010007,0.0010698,1275.0000000,0.0015250,0.0020331
,1287.5000000,-0.0013675,0.0056569,1287.5000000,0.0005361,-0.0018246,1287.5000000,0.0009904,-0.0015386,1287.5000000,0.0000035,-0.0005751
,1300.0000000,0.0019411,-0.0027330,1300.0000000,0.0007924,-0.0001375,1300.0000000,0.0002126,-0.0000776,1300.0000000,0.0009690,0.0006954
,1312.5000000,-0.0056140,0.0008912,1312.5000000,-0.0024321,-0.0008996,1312.5000000,-0.0012520,-0.0000394,1312.5000000,-0.0037570,-0.0036067
,1325.0000000,0.0029504,-0.0032006,1325.0000000,0.0008049,0.0059729,1325.0000000,-0.0005192,0.0019317,1325.0000000,0.0048740,0.0080071
,1337.5000000,0.0048478,0.0034122,1337.5000000,-0.0042623,-0.0076761,1337.5000000,0.0012402,-0.0051203,1337.5000000,-0.0093270,-0.0067644
,1350.0000000,-0.0049914,-0.0013524,1350.0000000,0.0116363,0.0010133,1350.0000000,0.0026461,0.0071084,1350.0000000,0.0138581,-0.0050371
,1362.5000000,0.0012243,-0.0042940,1362.5000000,-0.0074653,0.0082969,1362.5000000,-0.0061625,-0.0018903,1362.5000000,-0.0043806,0.0142930
,1375.0000000,-0.0018121,0.0120412,1375.0000000,-0.0000854,-0.0076909,1375.0000000,0.0042969,-0.0023359,1375.0000000,-0.0046042,-0.0099398
,1387.5000000,0.0018146,-0.0123033,1387.5000000,-0.0003314,0.0023875,1387.5000000,-0.0020201,0.0009291,1387.5000000,0.0025889,0.0032167
,1400.0000000,-0.0029996,0.0050985,1400.0000000,-0.0017745,-0.0005088,1400.0000000,-0.0011495,-0.0019432,1400.0000000,0.0001803,0.0030898
,1412.5000000,0.0096713,-0.0026503,1412.5000000,0.0062195,-0.0008507,1412.5000000,0.0055844,0.0035825,1412.5000000,-0.0030504,-0.0099100
,1425.0000000,-0.0090967,0.0060646,1425.0000000,-0.0056834,0.0015874,1425.0000000,-0.0057260,-0.0020660,1425.0000000,0.0042820,0.0077103
,1437.5000000,0.0036444,-0.0076872,1437.5000000,0.0056709,-0.0030801,1437.5000000,0.0067384,0.0008829,1437.5000000,-0.0059792,-0.0040005
,1450.0000000,-0.0022394,0.0001437,1450.0000000,-0.0038501,0.0032271,1450.0000000,-0.0053451,-0.0000843,1450.0000000,0.0051262,0.0019248
,1462.5000000,-0.0063949,0.0093784,1462.5000000,0.0045597,0.0024596,1462.5000000,0.0022246,0.0054363,1462.5000000,-0.0004599,-0.0042361
,1475.0000000,0.0131145,-0.0027769,1475.0000000,-0.0113182,-0.0076159,1475.0000000,-0.0053045,-0.0140390,1475.0000000,0.0000585,0.0114173
,1487.5000000,-0.0102142,-0.0029791,1487.5000000,0.0109897,0.0025685,1487.5000000,0.0087808,0.0087569,1487.5000000,-0.0034441,-0.0081094
,1500.0000000,0.0067460,-0.0056730,1500.0000000,-0.0108953,0.0026300,1500.0000000,-0.0124243,-0.0023625,1500.0000000,0.0074026,0.0036165
,1512.5000000,-0.0067940,0.0049776,1512.5000000,0.0095228,0.0039591,1512.5000000,0.0085043,0.0073675,1512.5000000,-0.0047567,-0.0058930
,1525.0000000,0.0097282,0.0009583,1525.0000000,-0.0005379,-0.0069691,1525.0000000,0.0019824,-0.0064733,1525.0000000,-0.0013296,0.0041351
,1537.5000000,-0.0065621,0.0044768,1537.5000000,-0.0027837,0.0016293,1537.5000000,-0.0037652,0.0002998,1537.5000000,0.0021497,-0.0009870
,1550.0000000,-0.0012042,-0.0113536,1550.0000000,0.0001761,0.0020659,1550.0000000,0.0003501,0.0021282,1550.0000000,-0.0017620,-0.0007104
,1562.5000000,0.0099173,0.0079259,1562.5000000,0.0003080,-0.0029533,1562.5000000,0.0007523,-0.0023651,1562.5000000,0.0010623,0.0012657
,1575.0000000,-0.0086043,0.0058832,1575.0000000,0.0019913,-0.0004352,1575.0000000,0.0016466,-0.0004002,1575.0000000,0.0011473,0.0007336
,1587.5000000,-0.0037168,-0.0072101,1587.5000000,-0.0014248,0.0015960,1587.5000000,-0.0015529,0.0011821,1587.5000000,-0.0013216,-0.0007733
,1600.0000000,0.0030346,-0.0034828,1600.0000000,0.0020387,0.0020219,1600.0000000,0.0010503,0.0027755,1600.0000000,-0.0012323,0.0006637
,1612.5000000,0.0148865,0.0048399,1612.5000000,-0.0135569,-0.0022644,1612.5000000,-0.0105910,-0.0072290,1612.5000000,0.0009767,-0.0054955
,1625.0000000,-0.0282577,-0.0176626,1625.0000000,0.0285176,0.0108414,1625.0000000,0.0220641,0.0190245,1625.0000000,-0.0027731,0.0171984
,1637.5000000,0.0200627,0.0294342,1637.5000000,-0.0256727,-0.0161036,1637.5000000,-0.0194700,-0.0209327,1637.5000000,0.0055043,-0.0191521
,1650.0000000,-0.0069442,-0.0112209,1650.0000000,0.0091490,0.0015192,1650.0000000,0.0077514,0.0033012,1650.0000000,-0.0003681,0.0039939
,1662.5000000,0.0054415,-0.0010798,1662.5000000,0.0028454,0.0032566,1662.5000000,0.0013164,0.0025362,1662.5000000,0.0015309,0.0026273
,1675.0000000,-0.0119943,-0.0023851,1675.0000000,-0.0065584,0.0054180,1675.0000000,-0.0050639,0.0036852,1675.0000000,-0.0066178,0.0028999
,1687.5000000,0.0203512,0.0049557,1687.5000000,0.0070773,-0.0098384,1687.5000000,0.0055834,-0.0056032,1687.5000000,0.0081985,-0.0077636
,1700.0000000,-0.0226921,0.0013775,1700.0000000,-0.0143041,0.0007462,1700.0000000,-0.0083820,-0.0027612,1700.0000000,-0.0161989,0.0008837
,1712.5000000,0.0243631,-0.0169095,1712.5000000,0.0111852,0.0107582,1712.5000000,0.0058101,0.0090890,1712.5000000,0.0138555,0.0104087
,1725.0000000,-0.0205766,0.0119694,1725.0000000,0.0003576,-0.0075430,1725.0000000,0.0004901,-0.0038427,1725.0000000,-0.0012365,-0.0077536
,1737.5000000,0.0098149,0.0055308,1737.5000000,0.0005535,0.0024561,1737.5000000,0.0002502,0.0006347,1737.5000000,-0.0018706,0.0000652
,1750.0000000,0.0027762,-0.0072295,1750.0000000,-0.0036318,-0.0018614,1750.0000000,-0.0019493,-0.0005498,1750.0000000,0.0012607,0.0022739
,1762.5000000,-0.0171984,0.0024761,1762.5000000,0.0020215,0.0001575,1762.5000000,0.0014363,-0.0004114,1762.5000000,-0.0001311,-0.0015562
,1775.0000000,0.0232864,0.0159209,1775.0000000,-0.0007131,0.0027113,1775.0000000,-0.0011789,0.0008419,1775.0000000,-0.0032074,0.0018968
,1787.5000000,-0.0195410,-0.0399798,1787.5000000,0.0007842,-0.0018621,1787.5000000,0.0004082,-0.0001446,1787.5000000,0.0042597,-0.0018225
,1800.0000000,-0.0037590,0.0384754,1800.0000000,0.0031453,-0.0083420,1800.0000000,0.0034118,-0.0016802,1800.0000000,-0.0003068,0.0005888
,1812.5000000,0.0259648,-0.0304173,1812.5000000,-0.0090576,0.0156473,1812.5000000,-0.0076016,0.0021758,1812.5000000,-0.0032440,-0.0033429
,1825.0000000,-0.0034779,0.0226001,1825.0000000,0.0063057,-0.0031472,1825.0000000,0.0039884,0.0013050,1825.0000000,0.0028819,0.0055824
,1837.5000000,-0.0332895,-0.0082560,1837.5000000,-0.0010440,-0.0077427,1837.5000000,0.0008642,-0.0036511,1837.5000000,-0.0028221,0.0016374
,1850.0000000,0.0313278,-0.0026853,1850.0000000,0.0019294,0.0040651,1850.0000000,-0.0002845,0.0020257,1850.0000000,0.0008836,-0.0075860
,1862.5000000,-0.0028167,0.0128115,1862.5000000,-0.0023576,-0.0014401,1862.5000000,-0.0002796,-0.0001612,1862.5000000,0.0032265,0.0029016
,1875.0000000,-0.0184071,-0.0173908,1875.0000000,0.0030221,-0.0018804,1875.0000000,0.0018084,-0.0009982,1875.0000000,-0.0022728,-0.0005408
,1887.5000000,0.0173182,0.0173741,1887.5000000,-0.0021804,0.0022931,1887.5000000,-0.0013633,0.0008666,1887.5000000,-0.0004844,0.0032385
,1900.0000000,0.0037052,-0.0128539,1900.0000000,-0.0018085,-0.0000201,1900.0000000,-0.0004272,-0.0008575,1900.0000000,-0.0004905,-0.0030914
,1912.5000000,-0.0170707,-0.0025118,1912.5000000,0.0019153,0.0006765,1912.5000000,-0.0003803,0.0015285,1912.5000000,-0.0001023,-0.0004301
,1925.0000000,0.0104751,0.0129726,1925.0000000,-0.0007429,0.0020069,1925.0000000,0.0001049,-0.0014652,1925.0000000,0.0007976,0.0050454
,1937.5000000,-0.0072396,-0.0032463,1937.5000000,0.0010057,-0.0018725,1937.5000000,0.0000282,0.0010842,1937.5000000,0.0017725,-0.0043501
,1950.0000000,0.0068667,-0.0085828,1950.0000000,0.0016051,-0.0017002,1950.0000000,0.0005599,-0.0002650,1950.0000000,-0.0007578,0.0008081
,1962.5000000,-0.0018711,0.0004227,1962.5000000,-0.0030776,0.0006577,1962.5000000,-0.0000286,0.0004010,1962.5000000,-0.0022082,-0.0019660
,1975.0000000,0.0072219,0.0077843,1975.0000000,-0.0015019,0.0020198,1975.0000000,-0.0008987,-0.0020400,1975.0000000,-0.0001711,0.0030369
,1987.5000000,-0.0059755,-0.0041689,1987.5000000,-0.0004126,-0.0028160,1987.5000000,0.0022881,0.0013337,1987.5000000,-0.0003495,-0.0033484
,2000.0000000,-0.0045580,0.0019288,2000.0000000,0.0076254,-0.0041169,2000.0000000,-0.0022933,0.0037214,2000.0000000,0.0086668,-0.0016082
,2012.5000000,0.0049082,0.0020010,2012.5000000,-0.0021322,0.0109363,2012.5000000,-0.0025667,-0.0061931,2012.5000000,-0.0049707,0.0112424
,2025.0000000,-0.0020093,-0.0040763,2025.0000000,-0.0036581,-0.0075786,2025.0000000,0.0072034,0.0031934,2025.0000000,-0.0055757,-0.0094111
,2037.5000000,0.0019922,0.0049795,2037.5000000,-0.0009022,0.0043942,2037.5000000,-0.0060787,-0.0018875,2037.5000000,0.0042028,0.0035359
,2050.0000000,-0.0031512,-0.0046646,2050.0000000,0.0016923,-0.0031937,2050.0000000,0.0028982,0.0017032,2050.0000000,-0.0016993,-0.0030720
,2062.5000000,0.0043342,-0.0035784,2062.5000000,0.0007739,0.0009268,2062.5000000,-0.0006511,-0.0005450,2062.5000000,0.0014439,0.0028384
,2075.0000000,-0.0080588,0.0102204,2075.0000000,-0.0009818,0.0003008,2075.0000000,-0.0004371,-0.0004416,2075.0000000,-0.0009650,-0.0006431
