C:\Simcenter\Testxpress\ProjectData\Gamma_TBPF_250612\Data\100_39500.xdf,13.06.25,10:36:24,,,
,M1: Mic_near_1m : FFT(C1) Frequency[Hz],M1: Mic_near_1m : FFT(C1) [Pa](A),,M2: Acc_Comp_plate_x : FFT(C2) Frequency[Hz],M2: Acc_Comp_plate_x : FFT(C2) [g],,M3: Acc_Comp_plate_y : FFT(C3) Frequency[Hz],M3: Acc_Comp_plate_y : FFT(C3) [g],,M4: Acc_Comp_plate_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_plate_z : FFT(C4) [g],
,175.0000000,-0.0052479,-0.0059800,175.0000000,0.0101336,0.0335140,175.0000000,0.0985269,-0.0651584,175.0000000,-0.0767880,0.0462293
,187.5000000,0.0031874,0.0054796,187.5000000,-0.0059842,-0.0205209,187.5000000,-0.0608530,0.0404449,187.5000000,0.0478526,-0.0286422
,200.0000000,-0.0008829,-0.0040426,200.0000000,-0.0002686,0.0014925,200.0000000,0.0034746,-0.0020765,200.0000000,-0.0031313,0.0015037
,212.5000000,0.0003207,0.0029225,212.5000000,0.0008687,-0.0004381,212.5000000,0.0000887,-0.0004561,212.5000000,0.0007034,0.0000785
,225.0000000,0.0002932,-0.0020393,225.0000000,-0.0003435,0.0009028,225.0000000,0.0005553,0.0002633,225.0000000,-0.0010707,-0.0001354
,237.5000000,-0.0007354,0.0016224,237.5000000,0.0006040,-0.0009694,237.5000000,0.0008585,0.0001472,237.5000000,0.0009820,-0.0007565
,250.0000000,0.0014050,0.0020788,250.0000000,0.0012473,-0.0008042,250.0000000,0.0003146,0.0024699,250.0000000,0.0021965,-0.0025826
,262.5000000,0.0008219,-0.0035531,262.5000000,-0.0139882,0.0093942,262.5000000,-0.0058190,-0.0225573,262.5000000,-0.0257039,0.0297134
,275.0000000,-0.0010771,0.0007032,275.0000000,0.0185935,-0.0124306,275.0000000,0.0064348,0.0300096,275.0000000,0.0349469,-0.0398707
,287.5000000,-0.0066014,0.0054850,287.5000000,-0.0052602,0.0038057,287.5000000,-0.0001799,-0.0105745,287.5000000,-0.0118728,0.0134159
,300.0000000,0.0090356,-0.0112379,300.0000000,-0.0012272,0.0010189,300.0000000,-0.0010924,0.0005286,300.0000000,0.0000918,-0.0003401
,312.5000000,0.0028082,0.0037343,312.5000000,0.0006049,0.0003579,312.5000000,0.0004158,0.0008175,312.5000000,-0.0010557,0.0007641
,325.0000000,-0.0107430,0.0059895,325.0000000,-0.0009319,-0.0019700,325.0000000,-0.0009616,-0.0034093,325.0000000,0.0000045,0.0005981
,337.5000000,-0.0003807,-0.0075831,337.5000000,0.0024275,0.0005241,337.5000000,0.0034961,0.0010871,337.5000000,0.0000814,-0.0002661
,350.0000000,0.0126366,0.0129274,350.0000000,-0.0053505,0.0017589,350.0000000,-0.0078097,0.0017972,350.0000000,0.0006462,0.0001215
,362.5000000,-0.0079599,-0.0108529,362.5000000,0.0038622,-0.0008365,362.5000000,0.0050241,-0.0008086,362.5000000,-0.0004855,-0.0002843
,375.0000000,-0.0000181,0.0009829,375.0000000,-0.0007652,-0.0004556,375.0000000,-0.0004276,-0.0011548,375.0000000,-0.0004561,0.0004659
,387.5000000,0.0024910,-0.0000293,387.5000000,0.0004424,0.0000810,387.5000000,0.0007092,0.0006798,387.5000000,0.0002748,-0.0003998
,400.0000000,-0.0027735,0.0039202,400.0000000,-0.0003190,0.0004352,400.0000000,-0.0005208,0.0009954,400.0000000,-0.0000934,-0.0002166
,412.5000000,0.0016241,-0.0032341,412.5000000,-0.0003657,-0.0005555,412.5000000,-0.0015165,-0.0018152,412.5000000,0.0001619,0.0019843
,425.0000000,-0.0008541,0.0013778,425.0000000,0.0011063,0.0006800,425.0000000,0.0026195,0.0023696,425.0000000,0.0004277,-0.0024631
,437.5000000,0.0006791,-0.0026265,437.5000000,-0.0015225,0.0003309,437.5000000,-0.0019869,-0.0027411,437.5000000,-0.0007347,0.0012489
,450.0000000,-0.0013875,0.0008119,450.0000000,0.0012394,-0.0013668,450.0000000,0.0021226,0.0016506,450.0000000,0.0003667,-0.0008507
,462.5000000,-0.0000572,-0.0007501,462.5000000,-0.0006821,0.0004726,462.5000000,-0.0026366,0.0003841,462.5000000,0.0002040,0.0004648
,475.0000000,0.0003825,-0.0001381,475.0000000,0.0004762,-0.0006880,475.0000000,0.0027759,-0.0023753,475.0000000,-0.0002892,-0.0005128
,487.5000000,0.0002251,0.0030308,487.5000000,-0.0009493,0.0013063,487.5000000,-0.0048022,0.0010066,487.5000000,-0.0000394,0.0009013
,500.0000000,-0.0014605,-0.0021646,500.0000000,0.0000228,-0.0026200,500.0000000,0.0031903,-0.0028539,500.0000000,-0.0003557,-0.0010869
,512.5000000,0.0032939,-0.0027266,512.5000000,0.0051735,0.0032811,512.5000000,0.0118951,0.0078414,512.5000000,0.0014641,0.0000404
,525.0000000,0.0002138,0.0122514,525.0000000,-0.0072609,0.0048795,525.0000000,-0.0249712,0.0068861,525.0000000,0.0038961,-0.0000598
,537.5000000,-0.0014291,-0.0129274,537.5000000,0.0057513,-0.0102259,537.5000000,0.0229508,-0.0211675,537.5000000,-0.0132429,0.0050166
,550.0000000,0.0089177,0.0011104,550.0000000,-0.0053649,0.0046796,550.0000000,-0.0131243,0.0097566,550.0000000,0.0092804,-0.0049594
,562.5000000,-0.0195443,0.0068647,562.5000000,0.0020128,0.0000547,562.5000000,0.0019571,-0.0005033,562.5000000,0.0001202,0.0014933
,575.0000000,0.0129916,-0.0048943,575.0000000,0.0006643,-0.0007449,575.0000000,0.0017879,0.0007282,575.0000000,-0.0011246,-0.0016880
,587.5000000,-0.0047877,0.0002483,587.5000000,0.0001516,0.0003073,587.5000000,-0.0004563,-0.0004050,587.5000000,0.0004848,0.0005306
,600.0000000,0.0030482,0.0001493,600.0000000,-0.0011560,-0.0006164,600.0000000,0.0011261,-0.0006322,600.0000000,-0.0016466,0.0004127
,612.5000000,-0.0030079,0.0024073,612.5000000,0.0013132,0.0012476,612.5000000,0.0003805,-0.0008016,612.5000000,0.0016943,0.0008375
,625.0000000,0.0022803,-0.0002844,625.0000000,0.0000851,-0.0017233,625.0000000,-0.0033261,0.0009834,625.0000000,0.0004281,-0.0024700
,637.5000000,0.0029005,-0.0044788,637.5000000,0.0014055,-0.0022515,637.5000000,0.0097639,-0.0046165,637.5000000,0.0012335,-0.0011513
,650.0000000,-0.0071657,0.0060904,650.0000000,-0.0217935,0.0266467,650.0000000,-0.0463663,0.0629319,650.0000000,-0.0216230,0.0243015
,662.5000000,0.0105930,0.0004210,662.5000000,0.0329757,-0.0388007,662.5000000,0.0630229,-0.0974437,662.5000000,0.0327969,-0.0349263
,675.0000000,-0.0117528,-0.0117939,675.0000000,-0.0123168,0.0144142,675.0000000,-0.0225275,0.0369233,675.0000000,-0.0130792,0.0112022
,687.5000000,0.0035532,0.0112549,687.5000000,0.0000019,0.0002860,687.5000000,0.0012862,0.0019447,687.5000000,-0.0000186,-0.0000257
,700.0000000,0.0065745,-0.0111277,700.0000000,-0.0010253,0.0003445,700.0000000,-0.0029254,-0.0001591,700.0000000,-0.0007028,0.0033320
,712.5000000,-0.0032383,0.0102005,712.5000000,-0.0004010,0.0007177,712.5000000,-0.0026173,0.0012614,712.5000000,0.0013081,-0.0009884
,725.0000000,-0.0090881,0.0062977,725.0000000,0.0007373,0.0001729,725.0000000,0.0022816,-0.0000942,725.0000000,-0.0012420,0.0006946
,737.5000000,0.0088634,-0.0131407,737.5000000,0.0002807,-0.0012183,737.5000000,0.0019318,-0.0000283,737.5000000,0.0008733,-0.0017696
,750.0000000,0.0008698,-0.0008343,750.0000000,0.0004194,0.0006330,750.0000000,-0.0001580,0.0000540,750.0000000,-0.0008096,-0.0007474
,762.5000000,-0.0073934,0.0132131,762.5000000,-0.0020798,0.0008181,762.5000000,-0.0039832,-0.0001632,762.5000000,0.0005957,0.0036061
,775.0000000,0.0081392,-0.0095953,775.0000000,0.0016485,-0.0012859,775.0000000,0.0027867,-0.0009420,775.0000000,-0.0007436,-0.0020760
,787.5000000,-0.0043632,0.0064875,787.5000000,-0.0002483,0.0002778,787.5000000,-0.0004935,0.0012446,787.5000000,0.0008959,-0.0000870
,800.0000000,0.0057357,-0.0067666,800.0000000,0.0075067,-0.0009578,800.0000000,0.0125672,0.0009697,800.0000000,-0.0028809,-0.0068782
,812.5000000,-0.0051870,0.0042459,812.5000000,-0.0172601,0.0027446,812.5000000,-0.0280014,-0.0021886,812.5000000,0.0048259,0.0147566
,825.0000000,-0.0003182,-0.0063273,825.0000000,0.0114180,0.0018933,825.0000000,0.0169031,0.0037263,825.0000000,-0.0008390,-0.0066964
,837.5000000,0.0032482,0.0058804,837.5000000,-0.0013916,-0.0036103,837.5000000,-0.0017383,-0.0038744,837.5000000,-0.0013579,-0.0005686
,850.0000000,-0.0023436,-0.0032614,850.0000000,-0.0062983,-0.0021150,850.0000000,-0.0010489,0.0008660,850.0000000,-0.0046585,-0.0016433
,862.5000000,-0.0014654,0.0032541,862.5000000,0.0069969,0.0058882,862.5000000,0.0016505,0.0032416,862.5000000,0.0061080,0.0029357
,875.0000000,0.0016252,-0.0029703,875.0000000,-0.0042068,-0.0056991,875.0000000,-0.0031977,-0.0032850,875.0000000,-0.0027814,-0.0016593
,887.5000000,0.0017025,0.0004668,887.5000000,0.0163773,0.0010162,887.5000000,0.0151700,-0.0103848,887.5000000,0.0022123,-0.0025533
,900.0000000,-0.0062338,0.0071254,900.0000000,-0.0195884,0.0023606,900.0000000,-0.0214023,0.0142223,900.0000000,-0.0013734,0.0063098
,912.5000000,0.0077709,-0.0094665,912.5000000,0.0092999,-0.0043114,912.5000000,0.0065805,0.0068625,912.5000000,0.0077602,-0.0091565
,925.0000000,-0.0029547,0.0042460,925.0000000,-0.0032953,0.0080249,925.0000000,-0.0012218,-0.0109365,925.0000000,-0.0051805,0.0102564
,937.5000000,-0.0030181,-0.0063717,937.5000000,-0.0006180,-0.0105353,937.5000000,0.0133347,-0.0047382,937.5000000,-0.0142106,-0.0101985
,950.0000000,0.0082932,0.0077849,950.0000000,-0.0042879,0.0065689,950.0000000,-0.0099703,-0.0025007,950.0000000,0.0060201,0.0129210
,962.5000000,-0.0107693,-0.0001843,962.5000000,0.0029346,-0.0010828,962.5000000,-0.0002611,0.0110760,962.5000000,0.0112736,-0.0101891
,975.0000000,0.0062861,-0.0035608,975.0000000,0.0058401,0.0016230,975.0000000,-0.0035525,0.0057239,975.0000000,0.0040939,-0.0014963
,987.5000000,0.0035073,-0.0029668,987.5000000,-0.0054552,-0.0017547,987.5000000,0.0064783,-0.0148143,987.5000000,-0.0168362,0.0075327
,1000.0000000,-0.0070949,0.0127947,1000.0000000,0.0024260,0.0016045,1000.0000000,-0.0042166,0.0081676,1000.0000000,0.0094005,-0.0043881
,1012.5000000,0.0048233,-0.0108308,1012.5000000,-0.0010835,-0.0036467,1012.5000000,0.0073235,-0.0069287,1012.5000000,-0.0054036,-0.0006422
,1025.0000000,-0.0051586,0.0035813,1025.0000000,-0.0000780,0.0026070,1025.0000000,-0.0080469,0.0045603,1025.0000000,0.0030548,0.0018375
,1037.5000000,0.0007829,-0.0047057,1037.5000000,0.0007469,-0.0005341,1037.5000000,0.0020646,0.0011900,1037.5000000,0.0013529,0.0005136
,1050.0000000,0.0040442,0.0122566,1050.0000000,0.0012536,0.0009799,1050.0000000,0.0010125,0.0017834,1050.0000000,0.0013575,-0.0001945
,1062.5000000,-0.0026101,-0.0129539,1062.5000000,-0.0017242,-0.0011051,1062.5000000,0.0009249,-0.0041398,1062.5000000,-0.0035664,-0.0017507
,1075.0000000,0.0029941,0.0024075,1075.0000000,-0.0014235,0.0017594,1075.0000000,-0.0030860,0.0018406,1075.0000000,-0.0006225,0.0016515
,1087.5000000,-0.0034005,0.0029109,1087.5000000,0.0021703,-0.0020611,1087.5000000,0.0009599,-0.0020683,1087.5000000,0.0022819,0.0000217
,1100.0000000,0.0020949,-0.0005351,1100.0000000,0.0000851,0.0018601,1100.0000000,0.0014136,0.0028419,1100.0000000,0.0002470,0.0006166
,1112.5000000,-0.0065076,-0.0051694,1112.5000000,-0.0005124,-0.0035125,1112.5000000,-0.0003336,-0.0017485,1112.5000000,-0.0011984,-0.0038913
,1125.0000000,0.0085961,0.0059301,1125.0000000,-0.0002618,0.0029961,1125.0000000,-0.0004611,0.0011621,1125.0000000,0.0005297,0.0033579
,1137.5000000,-0.0028586,-0.0023261,1137.5000000,0.0002511,-0.0006860,1137.5000000,0.0002710,-0.0009314,1137.5000000,-0.0005840,0.0006292
,1150.0000000,0.0013882,0.0040012,1150.0000000,-0.0015959,0.0018431,1150.0000000,-0.0025839,-0.0004538,1150.0000000,0.0003995,0.0022561
,1162.5000000,-0.0014455,-0.0005659,1162.5000000,0.0028649,-0.0030508,1162.5000000,0.0041175,0.0019606,1162.5000000,0.0009822,-0.0060586
,1175.0000000,0.0000869,-0.0020743,1175.0000000,-0.0023855,0.0032926,1175.0000000,-0.0031557,-0.0007461,1175.0000000,0.0017016,0.0036659
,1187.5000000,-0.0018185,-0.0033533,1187.5000000,0.0009617,-0.0026969,1187.5000000,0.0015087,-0.0010934,1187.5000000,-0.0052070,-0.0037725
,1200.0000000,-0.0038464,0.0066351,1200.0000000,0.0015456,-0.0002374,1200.0000000,0.0010400,-0.0004339,1200.0000000,0.0054286,0.0044922
,1212.5000000,0.0082973,-0.0050793,1212.5000000,-0.0031781,0.0010750,1212.5000000,-0.0033351,0.0005585,1212.5000000,-0.0046427,-0.0003540
,1225.0000000,0.0013460,-0.0027323,1225.0000000,0.0016309,-0.0016259,1225.0000000,0.0037178,-0.0001565,1225.0000000,-0.0011013,-0.0040666
,1237.5000000,-0.0056439,0.0066611,1237.5000000,0.0005938,0.0028594,1237.5000000,-0.0015436,0.0020703,1237.5000000,0.0041128,0.0039274
,1250.0000000,0.0015690,-0.0025595,1250.0000000,0.0001982,-0.0007317,1250.0000000,0.0002845,-0.0011200,1250.0000000,-0.0005228,-0.0004164
,1262.5000000,0.0016491,-0.0001764,1262.5000000,-0.0008623,-0.0017565,1262.5000000,0.0006337,-0.0014806,1262.5000000,-0.0017252,-0.0021332
,1275.0000000,-0.0045231,0.0006153,1275.0000000,0.0011059,0.0022699,1275.0000000,-0.0010858,0.0021256,1275.0000000,0.0025502,0.0015541
,1287.5000000,0.0030508,-0.0010996,1287.5000000,-0.0000463,-0.0033858,1287.5000000,0.0012614,-0.0019823,1287.5000000,0.0000851,-0.0004142
,1300.0000000,0.0003471,0.0033839,1300.0000000,-0.0024931,0.0038849,1300.0000000,-0.0025857,0.0013629,1300.0000000,-0.0024151,0.0006153
,1312.5000000,-0.0003849,-0.0057081,1312.5000000,0.0005970,0.0000764,1312.5000000,0.0011215,-0.0004568,1312.5000000,-0.0000009,0.0024083
,1325.0000000,-0.0026774,0.0040767,1325.0000000,0.0010111,-0.0071338,1325.0000000,0.0018762,-0.0011851,1325.0000000,-0.0011939,-0.0097355
,1337.5000000,0.0030914,-0.0018396,1337.5000000,0.0024260,0.0099918,1337.5000000,-0.0026725,0.0034593,1337.5000000,0.0063339,0.0115585
,1350.0000000,0.0006532,0.0026317,1350.0000000,-0.0060487,-0.0078634,1350.0000000,0.0016240,-0.0045190,1350.0000000,-0.0101324,-0.0071073
,1362.5000000,-0.0014025,-0.0038618,1362.5000000,0.0055931,0.0045339,1362.5000000,-0.0003551,0.0033481,1362.5000000,0.0106590,0.0029140
,1375.0000000,-0.0024353,0.0042202,1375.0000000,-0.0031365,-0.0012427,1375.0000000,-0.0000425,-0.0017589,1375.0000000,-0.0085984,0.0013988
,1387.5000000,0.0056982,-0.0030846,1387.5000000,0.0019762,-0.0008862,1387.5000000,0.0013091,0.0010446,1387.5000000,0.0036931,-0.0041371
,1400.0000000,-0.0059736,0.0033889,1400.0000000,-0.0023706,0.0031225,1400.0000000,-0.0045534,0.0000158,1400.0000000,0.0049596,0.0055223
,1412.5000000,0.0063360,-0.0012625,1412.5000000,0.0015855,-0.0031425,1412.5000000,0.0042545,-0.0009772,1412.5000000,-0.0069411,-0.0039994
,1425.0000000,-0.0053064,-0.0057117,1425.0000000,0.0015256,-0.0001172,1425.0000000,0.0003998,0.0014007,1425.0000000,0.0004060,-0.0003820
,1437.5000000,0.0032689,0.0074021,1437.5000000,-0.0026167,0.0027436,1437.5000000,-0.0033245,0.0007636,1437.5000000,0.0038602,0.0002438
,1450.0000000,0.0026236,-0.0038557,1450.0000000,0.0017084,-0.0065283,1450.0000000,0.0062034,-0.0055984,1450.0000000,-0.0070117,0.0028865
,1462.5000000,-0.0116641,-0.0005971,1462.5000000,-0.0010026,0.0057998,1462.5000000,-0.0056307,0.0043068,1462.5000000,0.0063569,-0.0021770
,1475.0000000,0.0101088,-0.0009899,1475.0000000,-0.0001561,-0.0005818,1475.0000000,0.0003080,-0.0005269,1475.0000000,-0.0012030,0.0004996
,1487.5000000,-0.0068406,0.0061324,1487.5000000,-0.0001534,-0.0021673,1487.5000000,0.0009935,-0.0012250,1487.5000000,-0.0002128,0.0003784
,1500.0000000,0.0053803,-0.0005672,1500.0000000,0.0024229,0.0055411,1500.0000000,0.0000669,0.0051941,1500.0000000,0.0011683,-0.0032087
,1512.5000000,-0.0021613,-0.0119230,1512.5000000,0.0003215,-0.0054453,1512.5000000,0.0023002,-0.0041808,1512.5000000,-0.0036234,0.0028801
,1525.0000000,0.0051776,0.0157106,1525.0000000,-0.0055361,0.0008362,1525.0000000,-0.0052774,-0.0015429,1525.0000000,0.0041859,0.0006502
,1537.5000000,-0.0065003,-0.0061742,1537.5000000,0.0033435,0.0014207,1537.5000000,0.0027365,0.0026716,1537.5000000,-0.0012529,-0.0014752
,1550.0000000,0.0020729,-0.0037031,1550.0000000,0.0019531,0.0014230,1550.0000000,0.0011452,0.0019846,1550.0000000,-0.0019292,-0.0012373
,1562.5000000,-0.0001803,0.0013665,1562.5000000,-0.0019451,-0.0033366,1562.5000000,-0.0004047,-0.0035625,1562.5000000,0.0010886,0.0032886
,1575.0000000,-0.0020170,0.0069133,1575.0000000,-0.0021092,0.0018850,1575.0000000,-0.0026151,0.0005128,1575.0000000,0.0024632,-0.0025303
,1587.5000000,0.0065361,-0.0052342,1587.5000000,0.0038876,-0.0006828,1587.5000000,0.0035589,0.0012244,1587.5000000,-0.0044946,0.0021098
,1600.0000000,-0.0067634,-0.0046880,1600.0000000,-0.0003955,0.0006665,1600.0000000,-0.0005978,-0.0004660,1600.0000000,0.0033345,-0.0000142
,1612.5000000,-0.0016797,0.0033169,1612.5000000,0.0087876,0.0038394,1612.5000000,0.0062772,0.0068386,1612.5000000,-0.0020938,0.0055417
,1625.0000000,0.0088049,0.0075721,1625.0000000,-0.0264912,-0.0213953,1625.0000000,-0.0173500,-0.0279103,1625.0000000,0.0104010,-0.0224231
,1637.5000000,0.0005293,-0.0110956,1637.5000000,0.0082911,0.0285260,1637.5000000,0.0029098,0.0316838,1637.5000000,-0.0243089,0.0172187
,1650.0000000,-0.0184647,0.0120800,1650.0000000,0.0344543,-0.0057365,1650.0000000,0.0257299,-0.0041755,1650.0000000,0.0297397,0.0124797
,1662.5000000,0.0192250,-0.0136096,1662.5000000,-0.0395502,-0.0120858,1662.5000000,-0.0270784,-0.0127478,1662.5000000,-0.0217257,-0.0222752
,1675.0000000,-0.0226703,0.0061889,1675.0000000,0.0114140,0.0070189,1675.0000000,0.0072522,0.0069266,1675.0000000,0.0054828,0.0084223
,1687.5000000,0.0481974,0.0045703,1687.5000000,0.0015307,0.0021286,1687.5000000,0.0001953,0.0009235,1687.5000000,0.0007554,0.0014723
,1700.0000000,-0.0301262,-0.0127464,1700.0000000,0.0039855,-0.0026022,1700.0000000,0.0048028,-0.0028644,1700.0000000,0.0038267,-0.0027933
,1712.5000000,-0.0204922,0.0141658,1712.5000000,-0.0125780,-0.0051317,1712.5000000,-0.0099459,-0.0029181,1712.5000000,-0.0108775,0.0005669
,1725.0000000,0.0350211,-0.0108797,1725.0000000,0.0126565,0.0047948,1725.0000000,0.0088593,0.0051953,1725.0000000,0.0096194,-0.0002503
,1737.5000000,-0.0275681,0.0120998,1737.5000000,-0.0030391,0.0016654,1737.5000000,-0.0020406,-0.0002915,1737.5000000,-0.0002106,0.0007526
,1750.0000000,0.0109040,-0.0013427,1750.0000000,-0.0007324,-0.0018414,1750.0000000,-0.0002255,-0.0011126,1750.0000000,-0.0021010,0.0010730
,1762.5000000,0.0049623,-0.0006524,1762.5000000,-0.0002075,-0.0001811,1762.5000000,-0.0004250,0.0001786,1762.5000000,0.0004306,0.0006957
,1775.0000000,0.0055246,-0.0144318,1775.0000000,0.0051127,0.0032961,1775.0000000,0.0010872,0.0008054,1775.0000000,0.0024866,-0.0018941
,1787.5000000,-0.0162306,0.0053300,1787.5000000,-0.0102363,-0.0051050,1787.5000000,-0.0021168,-0.0020856,1787.5000000,-0.0047839,-0.0036012
,1800.0000000,0.0053833,-0.0031326,1800.0000000,-0.0043682,0.0099281,1800.0000000,-0.0031763,0.0008732,1800.0000000,0.0047461,0.0057630
,1812.5000000,0.0015024,0.0199043,1812.5000000,0.0138445,-0.0127479,1812.5000000,0.0069111,0.0001482,1812.5000000,-0.0093254,0.0018111
,1825.0000000,0.0093549,-0.0130894,1825.0000000,0.0059268,0.0007845,1825.0000000,0.0026650,0.0011738,1825.0000000,0.0110228,-0.0055900
,1837.5000000,-0.0156713,-0.0050121,1837.5000000,-0.0129618,0.0027168,1837.5000000,-0.0067476,-0.0024465,1837.5000000,-0.0045157,-0.0012979
,1850.0000000,0.0097943,0.0075185,1850.0000000,0.0033922,0.0030226,1850.0000000,0.0012128,0.0016128,1850.0000000,0.0027266,0.0053872
,1862.5000000,-0.0056394,-0.0041937,1862.5000000,0.0001026,-0.0023264,1862.5000000,0.0001146,0.0008700,1862.5000000,-0.0010491,-0.0020309
,1875.0000000,-0.0037013,0.0143385,1875.0000000,-0.0046400,0.0033099,1875.0000000,-0.0015294,-0.0012085,1875.0000000,-0.0059731,-0.0011218
,1887.5000000,-0.0026993,-0.0178378,1887.5000000,0.0006988,-0.0026490,1887.5000000,0.0016681,-0.0009792,1887.5000000,0.0048979,-0.0023040
,1900.0000000,0.0145248,-0.0015025,1900.0000000,0.0082002,-0.0031178,1900.0000000,0.0017246,0.0023294,1900.0000000,0.0024836,0.0045584
,1912.5000000,0.0063045,0.0107565,1912.5000000,-0.0044855,0.0037299,1912.5000000,-0.0014027,-0.0016990,1912.5000000,-0.0020091,0.0006680
,1925.0000000,-0.0212881,-0.0081916,1925.0000000,-0.0017810,0.0007598,1925.0000000,-0.0005737,0.0012994,1925.0000000,-0.0026953,-0.0031799
,1937.5000000,0.0151748,0.0066955,1937.5000000,0.0027306,0.0012575,1937.5000000,-0.0004455,-0.0011187,1937.5000000,0.0027262,0.0043610
,1950.0000000,-0.0083167,-0.0052239,1950.0000000,-0.0020281,-0.0028126,1950.0000000,0.0015198,0.0004911,1950.0000000,-0.0025984,-0.0044512
,1962.5000000,-0.0018650,0.0068204,1962.5000000,0.0006924,0.0006938,1962.5000000,-0.0009882,-0.0007071,1962.5000000,0.0015129,0.0030295
,1975.0000000,-0.0004341,-0.0010324,1975.0000000,-0.0008156,-0.0001907,1975.0000000,0.0001150,0.0002596,1975.0000000,0.0001233,-0.0030088
,1987.5000000,0.0087516,-0.0043596,1987.5000000,-0.0003018,-0.0030453,1987.5000000,0.0010850,0.0005775,1987.5000000,0.0011416,-0.0005552
,2000.0000000,-0.0046556,0.0081628,2000.0000000,0.0110405,-0.0004958,2000.0000000,-0.0060932,0.0029553,2000.0000000,0.0122963,0.0024478
,2012.5000000,-0.0024515,-0.0125922,2012.5000000,-0.0174580,0.0074730,2012.5000000,0.0083258,-0.0058384,2012.5000000,-0.0238394,-0.0007904
,2025.0000000,0.0055284,0.0112839,2025.0000000,0.0072759,-0.0040744,2025.0000000,-0.0018047,0.0027751,2025.0000000,0.0089226,0.0004394
,2037.5000000,-0.0056819,-0.0106529,2037.5000000,0.0003301,-0.0016373,2037.5000000,-0.0010884,0.0007203,2037.5000000,0.0021072,-0.0025978
,2050.0000000,0.0020246,0.0053676,2050.0000000,-0.0000243,0.0030647,2050.0000000,-0.0013716,-0.0007097,2050.0000000,0.0000168,0.0028961
,2062.5000000,0.0040369,-0.0012232,2062.5000000,-0.0007475,-0.0015867,2062.5000000,0.0010524,-0.0011054,2062.5000000,-0.0006437,-0.0004201
,2075.0000000,-0.0043936,0.0045270,2075.0000000,0.0008534,-0.0004712,2075.0000000,0.0015553,0.0012194,2075.0000000,-0.0018650,0.0006852
